Alanine,Arginine,Aspartic Acid,Asparagine,Cysteine,Glutamine,Glutamic Acid,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine
18.66666667,24.66666667,10,15,5,0,0,0,0,15,6.25,13,0,19,0,15.66666667,0,28,18,13
191.826087,228.2222222,146.1111111,155.5263158,169.9333333,211.1428571,198.625,159.8,196.75,177.7058824,168.5813953,211.2,192,186.4074074,220.3333333,201.5,123.0454545,134.4285714,217.8,165.1034483
43.5,31.66666667,37.2,45.66666667,38.75,21,43.33333333,24,42.5,31.8,12,37.6,0,17.5,36.75,26.5,25.42857143,0,39.33333333,22.33333333
239.6060606,245.9047619,179.9166667,154,265.7142857,178.4117647,239.7777778,256.8181818,189.5,194.2352941,190.5441176,222.0909091,123.5,191,251.9259259,189.21875,177.8181818,168.6363636,240.3333333,200.6060606
123.1818182,116.75,142.5909091,181.4545455,124,118.9285714,156.8181818,108.875,113,205.8,105.7307692,133.6875,198.625,157.3529412,85.86666667,118.05,129,183,154.5,162.1538462
97,96.66666667,145.5714286,89.66666667,44.63636364,78.91666667,106.6956522,72,136.3333333,143.125,125.875,110.1818182,103.7142857,125.375,94.4,131.55,81.5,75.66666667,154.8333333,110.2222222
212.0243902,241.2173913,169.5,222.1578947,235.7142857,186.3333333,260.6666667,201.8,256.1666667,217.0689655,191.2291667,294.3333333,202.875,270.5882353,214.7916667,194.037037,158.3333333,226,207.3333333,171.862069
252.7142857,172.8518519,264.2727273,266.2307692,155.2857143,198.4210526,236.4,213.3928571,267.1111111,218.1142857,210.8157895,298.88,220,227.3333333,232.4545455,245.2777778,249.8928571,208.3,209.3529412,189.8157895
252.4705882,193.5833333,201.0909091,282.5454545,182.9411765,271.4666667,249.7777778,188.1470588,293,263.4166667,289.0689655,204.2962963,221.5384615,224.3333333,183.744186,215,198.75,290.5,196.0555556,252.72
222.2,248.8,194.3846154,185.4375,181.5714286,286.0714286,311.9230769,246.7272727,235.8571429,125.3157895,185.5614035,189.8571429,130,174.25,277.36,220.0285714,194.3214286,258.1,197.3076923,165.675
48.76923077,0,52,35,66.4,38,13,45.8,75,41.44444444,46.09090909,0,2.5,67.6,31.5,32.4,46.25,30.5,26,41.07692308
173.1111111,159.2857143,167.0714286,158.0416667,233.8,160.5,161.6,204.5384615,91.5,183,190.5490196,239.9411765,127.3333333,179.952381,167.9,183.2777778,171.7777778,90.83333333,190.875,142.625
299.516129,303.7567568,328.7916667,289.6666667,280.5384615,291.32,304.9459459,249.21875,342.32,336.7894737,346.5074627,302.9285714,301.4444444,268.5263158,237.8275862,273.15,252.9722222,319.6,230.9,305.0740741
197.5238095,228.2222222,146.1111111,155.5263158,173.0714286,211.1428571,198.625,147.6666667,196.75,174.71875,169.4772727,211.2,184.7142857,194.5,201.9,200.0588235,123.0454545,134.4285714,209.9047619,169.4333333
227.1886792,322.6862745,436.44,412.4545455,276.1111111,428.3076923,388.6428571,325.2678571,425.6875,335.3333333,345.030303,382.7222222,356.6666667,302.0322581,317.6041667,364.8181818,374.8181818,218.75,306.6842105,321.875
201.6129032,247.1612903,200.9230769,170.375,193.8,297.25,296.8666667,234.4210526,197.6666667,160.8695652,188.2280702,263.125,130,171.8235294,272,208.9722222,190.5454545,243.1111111,207.25,171.6571429
469.4,368.0425532,427.375,457.25,281,479.7096774,405.03125,474.6041667,488.85,443.3703704,371.5952381,424.9310345,371.28,372.7714286,493.0232558,487.8292683,461.2264151,283.8888889,436.1363636,427.3684211
43.5,48,39.33333333,38.5,39.125,21,48.75,24,0,29.2,12,34.2,0,17.5,36.75,16.66666667,31.55555556,34,31.33333333,29.33333333
189.5555556,211.6153846,197.9333333,186.625,197.7647059,176.09375,256.4444444,122.7567568,198.6363636,275.375,281.6923077,211.8571429,219.4545455,269.3571429,173,258.1944444,195.0625,228,229.4166667,230.3636364
330.1351351,252.15625,272.5172414,301.6538462,173.1333333,268.2222222,274.64,199.7894737,231.8,352.8636364,328.3488372,201.6521739,246.3636364,313.1538462,298.4642857,308.9636364,304.1509434,450.3333333,267.6666667,296.9487179
238.3,316.8979592,451.7083333,445.5,276.3333333,450.6206897,378.3793103,290.0192308,438.7647059,341.7567568,327.5538462,382.6,388.0909091,302.8064516,316.5510204,339.1403509,356.4117647,238.1818182,307.3157895,325.4150943
392.88,472.4390244,460.0810811,554.45,490.1851852,318.8571429,429.8727273,386.1829268,548.5,627.2692308,468.2857143,547.5609756,613.2857143,598.75,366.0875,398.0804598,429.1515152,588.75,488.09375,532.9473684
161.047619,115.8571429,128.2857143,164.3157895,179.5,192.75,118.0666667,150.46875,192,160,156.6785714,136.68,95,136.7142857,122,133,115.9333333,124.5,128.6363636,144.3333333
168.7333333,141.2307692,159.0769231,122.1538462,163.7142857,112.0666667,145.4,172.0625,83.5,136.4285714,142.7586207,115.6363636,136.4545455,149.125,134.125,134.3076923,160.1538462,149.75,135.1764706,119.7619048
222.0740741,212.5217391,180.5454545,181.6470588,120,271.1,288.4444444,174.1176471,216.5,141.16,152.5217391,225,171.7142857,171.1666667,194.0714286,157.3448276,177.08,210.5714286,197.3076923,146.4242424
177.95,246.2,175.7777778,175.0909091,293.4285714,273.3,249.2941176,210.7222222,365.8333333,218.7142857,212.2727273,341.3571429,194.1428571,204.0434783,250.3333333,258.7727273,215.0555556,262.3846154,239.5625,209.0645161
284.7941176,252.6,214.9583333,216.6470588,282.3076923,183.7857143,198.3333333,195.8571429,291.3846154,242.7368421,227.2641509,252.1666667,261.5625,192.4642857,215.3125,249.025,228.4137931,286,204.2857143,255.7105263
283.9583333,201.6666667,209,298.5238095,253.5,265.2105263,218.8717949,238.9333333,239.6666667,257.3589744,250.5681818,293.2941176,269,223.025,211.5384615,273.9210526,281.5666667,278.75,240.0588235,273.7352941
442.62,334.04,350.0625,363.7818182,211.8,363.7222222,406.0740741,362.9387755,304.4,392.6,453.8809524,400.7948718,414.6666667,506.2413793,318.203125,329.0517241,356.7941176,187,404.9473684,404.8648649
198.3947368,169.08,191.2,187.6428571,118.3076923,204.1176471,212.5263158,128.5263158,150,243.7222222,235.1794872,171.4090909,185.2857143,213.75,189.952381,197.3225806,209.3076923,218,177.6,181.7826087
183.2121212,159.6086957,194.6086957,189.8,111.3125,195.1428571,219.96,139.625,85.6,173.72,239.5609756,135.44,227.75,170.8,262.8,210.0833333,159.6923077,145.5,133.5,221.44
392.88,472.4390244,460.0810811,554.45,490.1851852,318.8571429,429.8727273,386.1829268,548.5,627.2692308,468.2857143,547.5609756,613.2857143,598.75,365.5316456,398.2159091,429.1515152,588.75,488.09375,532.9473684
291.4285714,263.625,251.4285714,213.7368421,233.7692308,233.7142857,288.5172414,188.1212121,235.6,258.1052632,267.7,260.5925926,212.625,263,178.3611111,157.5744681,220.2916667,298.5,261,240.5
308.7692308,277.3103448,324.1818182,232.55,266.1764706,288.2333333,287.5625,223.4,315.1666667,260.1,297.9285714,289.3421053,275.7777778,249.44,255.2173913,225.9487179,305.7037037,323.75,230.6,239.1333333
279.7058824,203.5454545,198,348,237.25,247.4444444,231.5641026,221.4761905,367.7142857,282.4324324,240.9772727,333.6428571,306.5454545,263,201.9375,309.9069767,342.4,299.75,246.1875,284.1714286
371.75,431.037037,337.3939394,352.4,381.3571429,411.6818182,487.6595745,364.3235294,459.2727273,279.7948718,349.6987952,288.4722222,353.9444444,355.195122,313.9166667,314.7843137,366.075,323.0526316,275.6785714,388.2291667
1307.695652,1159.142857,1165.173913,1169.538462,1411.166667,950.1304348,1029.039648,1410.45,1412.439024,1185.646341,1286.754011,1044.0625,1158.282609,1134.375,1350.094771,1337.318898,1359.943662,1179.916667,1208.872727,1212.010309
267.2553191,294.6285714,336.5416667,238.68,286.5384615,270.9166667,300.0555556,261.9361702,368.4347826,362.3157895,338.6478873,317.6896552,315.0740741,293.2666667,214.4864865,311.7045455,346.12,325.6,238.6956522,311.9230769
284.9189189,301,333.52,300.375,301.5294118,311.6,332.5666667,307.2264151,340,405.2727273,340.2903226,338.88,357.6363636,301.8,255.326087,305.369863,289.875,339.8,223.952381,317.3448276
392.5432099,485.9756098,476.2432432,581.3157895,502.7777778,299.7681159,434.4727273,403.0659341,535.8947368,672.0869565,470.4705882,571.475,620.8636364,627.9285714,371.76,413.7407407,468.7837838,601.75,485.2121212,522.475
240.5588235,245.5833333,250.5714286,276.2857143,205.75,271.6774194,222.4444444,232.375,329.4375,222.7894737,266.0714286,202.7916667,254.4444444,169.2727273,263.4411765,231.5849057,253.4166667,321.6666667,240.8571429,187
212.3333333,238,127.4545455,167.1333333,171.7333333,195.5555556,222.4615385,143,170.9,170.7333333,192.55,220.625,124.8888889,194.1304348,148.25,178.9142857,196.7142857,128.75,191.1428571,172.1578947
191.8571429,202.9,140.9285714,200.1764706,188.1538462,220.6666667,207.6428571,196.3125,174.5454545,220.2631579,192.0185185,196.1666667,124.8,180.3333333,215.2666667,176.0882353,172.0454545,158.5,236.3125,179.5757576
198.3181818,227.4444444,133.7,155.1,172.5,210.5714286,209.4,145.6,196.25,176.6764706,169.4883721,224,191.5,192.0740741,201.1,201.0666667,127.6521739,134,209.2380952,164.6206897
218.9142857,248.4375,201.5555556,166.4,243.3333333,209.8947368,195.8,269.9583333,138.125,212,168.328125,198.1818182,172.2857143,210.3333333,222,183.9268293,183.4285714,155.5,236,213.6363636
324.3235294,374.047619,378.5769231,302,292.9615385,360.0740741,386.6875,324.5526316,264.8,367.8888889,287.2857143,210.25,299.6666667,303.0714286,355.8571429,335.7173913,307.0888889,275.9285714,312.5333333,293
360.0625,318.8974359,303.2916667,304.8205128,352.5714286,302.4137931,241,367.9333333,310.5333333,272.4736842,330.1129032,309.9565217,341.6315789,305.2857143,373.5306122,402.2205882,322.1764706,341.5384615,337.483871,377.8285714
198.9090909,228.2222222,146.1111111,155.5263158,173.2,211.1428571,198.625,147.6666667,196.75,171.6470588,169.4772727,211.2,192,194.5,201.9,199.96875,123.0454545,134.4285714,209.9047619,171.6896552
518.4565217,492.3243243,498.7941176,419.0769231,488.4444444,533.5416667,500.9272727,438.6,536.5,525.8292683,594.1643836,570.7884615,496.12,611.5,476.9866667,414.2550336,464,650.3333333,543.9032258,452.4769231
225.6666667,235,119.3333333,136.4,172.9285714,198.5,238.5,155.7777778,200.8181818,165.3448276,193.675,224.0714286,119.7777778,186.625,148.6153846,184.9428571,184.3913043,128.75,200,168.7435897
271.5,294.6285714,327.0434783,284.2307692,286.5384615,284.52,300.0833333,267.5957447,364.15,340.3529412,346.1126761,317.7241379,312.1153846,298.0588235,220.825,285.6744186,397.7692308,325.6,242.8181818,295.0769231
354.3611111,506.5744681,406.5348837,433.5454545,297.6363636,447.6060606,347.0677966,425.0869565,416.12,331.6428571,338.6451613,396.8245614,305.85,362.8125,493.6046512,453.3176471,444.7619048,368.0625,401.6666667,325.6818182
153.8461538,265.0909091,222.3076923,177.9117647,184,224.5066667,228.8333333,161.8,176.4444444,144.5,234.4761905,226.4,192.3793103,134.75,241.6,224,152.3333333,0,334.5,218.5
377.8157895,475.325,455.1621622,552.5263158,494.4230769,308.46875,428.037037,365.2209302,538.5555556,648.3913043,460.3855422,537.6829268,597.0909091,594.2758621,370.1944444,404.7228916,442.1212121,577.75,469.125,517.0512821
245.5666667,230.2222222,252.6785714,251.2631579,187.05,271,207.9428571,194.4444444,277.4615385,238.2857143,277.8125,256.6571429,263.375,258.9130435,193.6,143.0833333,242.8947368,0,240.6153846,260.8
241.625,259.76,251.75,276.9473684,247.2307692,262.5294118,265.047619,264.28,317.9230769,274.75,202.5272727,272.1212121,202.8888889,298.2916667,231.9090909,228.8372093,246.9642857,236.2727273,234.2941176,167.516129
614.1573034,532.3125,621.372093,572.86,569.6896552,601.6710526,530.8596491,595.2666667,688.9387755,590.5892857,563.1919192,471.7037037,551.2,493.4166667,727.5053763,690.6186441,629.3625,542.5,540.2857143,501.9220779
238.5217391,256.25,251.75,276.9473684,264.6666667,265.0555556,265.047619,265.4615385,318.6666667,272.9666667,202.5272727,270.5588235,204.8823529,298.2916667,231.9090909,224.5,249.7407407,236.2727273,234.2941176,167.1612903
258.0740741,245.5263158,232.6111111,260.8125,184.6,317.875,255.5142857,244.047619,237.4285714,269.8,326,279.2564103,235,245.9259259,207.84,198.5128205,211.1538462,39,224.9444444,261.7083333
172.862069,220.9285714,223.3333333,195.3333333,228.2222222,252.75,175.1666667,115.45,231.8181818,186.3333333,197,224.2727273,202.25,200.047619,178.9166667,224.7560976,192.2,124.6666667,244.6666667,196.1315789
192.7714286,236.0833333,104.8333333,157.7777778,241.8888889,249.7272727,223.4,158.2857143,200.5555556,162.8461538,192.3488372,266.5,111.8888889,191.36,205.0588235,208.8979592,209.2777778,235.0769231,192.2666667,166.1428571
267.2553191,294.6285714,346.56,238.68,286.5384615,270.9166667,291.8571429,261.9361702,368.4347826,362.3157895,338.6478873,317.6896552,323.8214286,293.2666667,214.4864865,311.7045455,346.12,325.6,238.6956522,302
164.4736842,202.3125,167.1666667,128,214.5,142.2352941,203.7209302,227.6363636,150.3636364,155.1818182,206.625,175.0540541,159.5,192.1111111,275.4615385,187.0555556,167.7692308,0,247.75,157
461.8947368,358.24,412.4444444,419.2580645,319.4666667,394.28,397.015873,504.2083333,477.8,374.7954545,378.0689655,436.7818182,377,396.0540541,540.9245283,479.7912088,463.44,314.1,376.5263158,417.4324324
222.2,248.8,194.3846154,185.4375,181.5714286,286.0714286,311.9230769,246.7272727,235.8571429,125.3157895,185.5614035,189.8571429,130,174.25,277.36,220.0285714,194.3214286,258.1,197.3076923,165.675
226.7222222,215.8888889,269.6923077,244.75,238.5263158,256.8205128,282.7105263,220.7037037,277.7857143,282.96875,336.75,286.71875,300.3333333,345.75,201.8076923,205.2708333,244.0384615,351.6666667,263.375,302.3636364
293.1481481,237.4090909,317.3,317.7575758,312.7727273,248.2439024,313.4074074,304.0357143,293.1666667,222.6842105,285.173913,377.2941176,383.4615385,314.1176471,386.7297297,279.6545455,276.9354839,386.7857143,309.2727273,324.3214286
188.1818182,228.2222222,134.1,155.5,173.0714286,211.1428571,210.1333333,146,196.75,172.875,170.8,220.5625,192,194.5,201.9,202.9354839,133.6363636,134.4285714,209.9047619,168.4666667
607.0641026,512.0408163,481.3157895,516.1525424,343.8,643.3369565,534.3846154,535.7113402,474.6666667,308.3,535.978022,453.5714286,758.6037736,561.4090909,603.3272727,471.2322581,486.3658537,588.5,525.1904762,499.3170732
198.9090909,228.2222222,134.1,155.5,173.0714286,211.1428571,210.1333333,159.4444444,208.8571429,175.2285714,169.4772727,220.5625,192,194.5,201.9,196,128,134.4285714,205.4545455,167.2142857
217.1590909,212.7142857,312.8181818,266,174.9,225.6341463,246.1666667,162.2941176,195.2,314.6875,255.9622642,290.8181818,305.1333333,308.2666667,226.0625,207.9666667,276.3043478,204.6,221.4615385,259.6818182
226.2941176,221.1666667,243.5789474,216.25,191.5714286,208.6923077,229.8717949,179.1,290.6666667,246.2105263,278.8780488,215.8709677,208.7647059,253.8947368,166.72,183.6071429,225.96,301.3333333,138,208.6521739
351.5641026,333.3055556,315.25,304.25,219.7333333,304.8965517,388.1724138,258.9756098,353.2941176,211,393.7192982,335.65,347.6315789,338.2307692,264.9019608,232.2674419,305.6842105,379.6666667,227.2727273,353.5666667
515.804878,605.2142857,588.375,621.3239437,613.375,475.1147541,640.3291139,592.4393939,568.6111111,603.4074074,548.6209677,590.3820225,560.1666667,669.9130435,669.746988,547.5460526,582.6461538,701.5,673.0434783,535.68
198.9090909,228.2222222,134.1,160.9444444,173.2,198.5,210.1333333,147.6666667,206.7777778,172.4705882,169.4772727,211.2,192,194.5,201.9,194.375,128,134.4285714,209.9047619,170.7241379
177.8409091,182.3928571,209.75,197.3,150.8571429,211.0555556,228.5,153.1666667,226.7,247.2727273,260.2272727,237.5882353,207.2307692,274.4375,203.71875,183.3658537,210.2105263,197.75,102.75,193.2631579
111.6666667,163.6,63.11111111,91.25,105.6666667,95.33333333,145.2,77.8,103,97.94444444,110.6190476,133.7142857,77,101.5,93.88888889,107.45,123,109.2857143,119.2727273,100.826087
208.0571429,139.2352941,197.9090909,224.0666667,283.3888889,226.25,168.8,178.1538462,269,253.4615385,197.8113208,205,199.3333333,204.4615385,154.4210526,246.4339623,213.9565217,152.8,258.52,202.7575758
66.33333333,59.25,51.33333333,58.25,54.77777778,46,53.5,50.5,0,42.75,15.375,52.16666667,28.5,45.66666667,48.5,36,34.11111111,40,50,24
190.8064516,218,278.2916667,251.5,226,268.75,283.2307692,218.4166667,185.4545455,197.95,176.3275862,249.45,217.3636364,152.137931,228,231.575,165.173913,54.25,135.25,230.6
170.7619048,146.8571429,136.5625,168.1333333,88.45454545,181.5714286,136.6153846,156.2424242,209.6666667,141.0833333,181.6521739,134.4347826,60.33333333,139.5882353,85.1,157.6521739,147.0357143,136.5,151.3,147.75
264.0967742,239.6315789,253.6296296,247,192.5263158,270.5625,210.4411765,183.8928571,291.6923077,256.8275862,269.8297872,253.8787879,271.8,258.3181818,193.6,152.5405405,220.3333333,0,216.1428571,244.6666667
209.7368421,200.8928571,156.5263158,164,134.3333333,239.7142857,201.5789474,152.825,183.75,236.4444444,261.5714286,163.6666667,205.2857143,232.8235294,204.5,196.9642857,223.5454545,215.25,206,198.5
367.28,312.2608696,310.5806452,338.5,299.7222222,406,286.4651163,248.6307692,282.6666667,292.4827586,330.5090909,362.72,336.2307692,285.0333333,335.7297297,304.7619048,313.2777778,262.8888889,313.3888889,337.6666667
156.4333333,227.7619048,160.875,203.625,186.375,204.0666667,239,199.0454545,191.8888889,216.6666667,199.9375,280.5384615,122.25,237.9411765,245,186.9090909,209.2666667,210.2,174.9411765,178.5
198.9090909,228.2222222,134.1,155.5,173.0714286,211.1428571,210.1333333,147.6666667,196.75,174.4848485,170.8,220.5625,192,194.5,201.9,199.4193548,128,134.4285714,209.9047619,166.4827586
74.57142857,117.8181818,106.4545455,130.6666667,149.5,84.05882353,136.1304348,76.2,119.8,113.25,100.4444444,117.6666667,102,116,134.7142857,79.44444444,139.9285714,173,105.625,105.4
149.2916667,169.7407407,150.4444444,149.1538462,65,244.8,198.9166667,140.52,144.75,135.173913,148.7666667,216.0833333,165,179.2666667,191,187.5714286,171.8235294,94.33333333,165.5625,180.8
208.9130435,259.8125,252.8,258.5625,291.5,280.1764706,263.5238095,252.8636364,262.1,274.8333333,207.2352941,292.1785714,213.8235294,266.2307692,249.96,242.28,234.6333333,236,228.5625,167
158.0434783,181.9090909,134.6,103.5833333,164,125.9166667,152.2857143,159.6666667,120.375,89.125,117.5128205,113.5,42,95.9,169.5,131.2173913,116.5333333,116.3,163,121
518.8352941,587.5454545,501.6176471,518.4038462,730.6818182,556.75,557.012987,507.3870968,538.6956522,517.8166667,545.266055,512.32,560.6363636,556.8490566,571.6486486,612.1298701,606.7777778,533,496.0512821,524.7894737
381.8095238,416.4827586,339.9,429.9714286,476.95,317.8387097,422.627907,335.875,511.6666667,494.2121212,443.3902439,421.1176471,477.6956522,454.125,356.2173913,340.8522727,379.4545455,537.7142857,486.6818182,390.7948718
1123.628378,1128.118421,1178.207207,968.6969697,1058.053571,1204.473684,1109.203125,1113.41875,1139.919355,1115.740741,1176.762846,1312.363636,1048.54386,962.6851852,1241.448718,1231.294118,1126.097826,1154.419355,910.4166667,1070.613793
374.7848101,460.6904762,456.1081081,580.1111111,470.5,340.8545455,410.8965517,372.308642,539.6666667,625.4583333,461.8292683,549.575,604.1428571,598.5172414,351.2597403,410.8674699,414.7428571,579,467.375,535.4102564
243.3636364,247.9142857,239.6363636,254.8571429,142.6153846,250.1111111,228.4,158.8611111,286.4285714,299.3888889,303.7368421,213.0833333,224.4,283.1666667,167.9722222,200.3902439,204,201.25,292.4285714,248.7391304
248.5925926,243.2083333,245,254.2222222,259,268.8125,284.6538462,259.7692308,281.6,262.4516129,209.7692308,288.875,187.1176471,288,232.5238095,215.3,228.1481481,217.5833333,232.5294118,183.09375
198.9090909,237.25,146.1111111,162.8888889,173.0714286,211.1428571,198.625,137.1,192.2222222,174.7096774,173.3488372,211.2,192,187.4074074,201.9,198.6363636,123.0454545,134.4285714,209.9047619,168.71875
244.8666667,244.5625,271.2631579,225.0555556,258.8235294,262.1153846,266.4285714,186.4705882,352.8461538,285.2380952,288.5769231,275.5757576,231.8888889,290.9444444,247.3,221.8064516,260.3928571,182.4285714,198.9473684,272.9166667
694.1714286,535.630137,744.2359551,581.754386,815.3333333,579.0860215,608.7111111,635.4901961,689.5526316,714.7721519,589.5597015,566.4193548,568.3666667,729.075,844.4181818,772.125,618.8769231,806,714.2702703,763.4492754
307,379.2368421,376.2258065,407.5454545,380.5833333,365.9166667,326.2608696,269.7419355,385.3529412,522.2,374.6029412,441.4166667,460.0384615,400.6111111,299.66,307.3114754,316.0666667,422,417.25,395.1875
165,172.0666667,190.8333333,180.4210526,211.8,158,268.125,152.5833333,220,153.5483871,153.3333333,184.173913,149.375,166.28125,193.125,180.7916667,153,204.75,171.9166667,166.8461538
200.6097561,218.7931034,238.1428571,272,185.7826087,244.4482759,241,174.6923077,252,341.7857143,255.9444444,260,272.0909091,312.5,222.5277778,225.5666667,267.5384615,203.1,195.5384615,265.3333333
198.9090909,228.2222222,146.1111111,153.6470588,173.0714286,211.1428571,198.625,147.6666667,196.75,173.2580645,173.3488372,220.5625,192,187.4074074,201.9,197.6285714,123.0454545,134.4285714,209.9047619,170.125
1177.692308,1161.786765,1079.704348,996.3289474,951.7118644,1000.484375,1089.520325,1170.468571,1153.861538,936.036036,1156.429134,1158.757143,971.5396825,1033.813084,1230.576159,1247,1195.866667,994.4827586,908.3653846,1013.267176
1026.189024,1198.706587,1209.550459,1069.625,1057.076923,1172.011494,1086.125874,990.1449275,1431.372549,995.0265487,1057.955224,1117.780952,1216.688312,1019.422764,1159.77551,1211.684615,1119.009174,1013.3,1142.923077,1019.650407
211.6086957,196.75,216.8064516,252.4210526,176.5714286,215.1,244.8571429,197.8695652,215.2222222,227.9333333,208.8095238,198.7714286,239.8,176.6875,201.5666667,241.8235294,212.1481481,0,162.4615385,185.1351351
151.9166667,177.875,190.8333333,180.4210526,211.8,158,268.125,152.5833333,220,153.5483871,153.3333333,184.173913,149.375,166.28125,188.3333333,180.7916667,158.3703704,204.75,171.9166667,166.8461538
266.1086957,294.6285714,336.5416667,251.8148148,286.5384615,270.9166667,300.0555556,242.9777778,368.4347826,371.7142857,338.0704225,317.6896552,325.2222222,293.2666667,217.6944444,313.1818182,353.7777778,325.6,238.6956522,289.7916667
188.2916667,238.8125,225.3125,237,200.8461538,245.1052632,252.625,223.3846154,264.125,169.2,190.6,243.2051282,226.5833333,252.3478261,256.3636364,211.5853659,230.36,207.0909091,221.8666667,173.7586207
292.7714286,271.3,251.1764706,289.037037,271.3,278.8846154,248.2459016,237.1428571,283.4,255.25,325.2830189,238.7333333,258,288.5882353,295.7352941,223.2978723,278.0322581,130.6,224,268.3684211
496.1111111,492.8888889,525.7118644,459.0697674,477.9230769,447.547619,465.8309859,456.4666667,484.6521739,443.9615385,460.7362637,501.7288136,472.2727273,495.8611111,462.6346154,512.741573,484.7647059,378.0666667,544.0731707,481.0689655
288.4324324,290.5,268.5652174,298.65,280.5454545,199.7894737,265.0833333,262.0333333,293.4285714,257.0434783,239.515625,329.8,285,256.3333333,242.5483871,228.9047619,309.1363636,321.1666667,285.2941176,259.673913
401.2428571,485.3414634,466.4473684,577.6,515.1153846,294.9620253,445.754717,386.5647059,524.1,668.6956522,484.1358025,557.902439,610.6363636,620.5172414,386.9861111,406.9101124,439.25,599.75,483.46875,518.9761905
126.5,182.75,223.5555556,175.5,177.5555556,156.125,204,136.1666667,235.4,154.6451613,164.3902439,201,149,189.2105263,183.6818182,157.5555556,165.2,172,173.75,116.78125
209.9111111,171.0952381,213.35,279,193.7272727,265.7777778,267.8076923,263.1351351,256.3333333,325.375,240.2727273,362.7142857,290.1,234.4857143,219.3658537,268.3214286,288.8571429,331.8,246.8333333,267.2075472
231.5666667,265.28,243.9473684,268.4210526,293.2307692,276.3157895,260.4333333,257.44,303.3846154,297.1515152,215.6037736,308.5454545,235.15,310.4583333,240.5714286,275.6666667,237.8636364,263.2727273,269.8888889,169.7419355
389.3333333,440.2692308,343.5675676,386.7619048,441.0952381,382.4,377.8695652,332.12,508.8,446.3142857,419.4578313,395.2884615,460.4347826,433.1666667,352.9318182,316.4022989,387.2553191,519,515.3333333,356.0487805
188.1818182,228.2222222,134.1,155.5,173.0714286,211.1428571,210.1333333,146,196.75,174.4848485,170.8,211.2,192,194.5,201.9,202.9354839,133.6363636,134.4285714,209.9047619,166.4827586
389.9242424,436.3424658,351.1481481,328.3846154,359.75,414.3103448,298.7073171,464.3275862,389.7142857,296.2058824,384.6777778,361.25,351.9230769,284.1612903,475.8688525,473.6825397,400.0571429,285.8181818,319.2,353.2264151
164.0909091,190,119.9285714,149.65,77,169.5,151.3636364,147.40625,170.75,164.9090909,163.7407407,123.1538462,60.66666667,141.2666667,124.75,141.6190476,123.8076923,132.4,121.3333333,139.3333333
251.2272727,256.68,311.4705882,241.2105263,211.2352941,215.53125,254.3333333,179.1538462,337.4615385,279.8636364,297.2173913,259.4848485,196.3913043,255.2631579,196,206.6451613,258.6296296,347,185.7222222,221.0416667
180.125,228.2222222,134.1,160.9444444,173.0714286,211.1428571,210.1333333,146,177.4444444,179.75,173.0697674,220.5625,166.2857143,187.6785714,201.9,202.4375,150.85,134.4285714,211.25,159.8
293.7575758,231.1315789,246.9166667,261.8181818,236.25,255.9090909,223.902439,237.2156863,394.5,277,252.6923077,347.8,315,257.7948718,257.1875,255.5,323.8888889,316.5,291.6470588,309.2424242
464.8571429,367.46,413.8421053,430.15625,323.6666667,426.9230769,399.7777778,486.3877551,450.8947368,413.8541667,367.253012,441.4545455,367.5769231,406.5,531.6981132,487.908046,451.9615385,318.1,380.7894737,433.2564103
288.5,252,296.8,242.75,245.952381,298.2631579,282.9666667,249.7857143,244.6666667,255.6315789,310.6229508,304.7,321.05,259.4,194.4193548,245.3050847,236.6842105,254.5714286,170,276.9090909
1296.604878,1163.10119,1161.723404,1157.470588,1343.428571,937.6115702,1034.862222,1418.691824,1417.317073,1191.024096,1292.306878,1047.9375,1161.891304,1137.96875,1358.108197,1358.668,1355.465278,1183.333333,1212.727273,1212.520408
46,60.2,78.42857143,68,37,81.75,74.25,69.77777778,68.33333333,78.25,74.79166667,62,80.8,68,68.75,61.66666667,64.66666667,0,136,84.71428571
140.05,134.4444444,135.5,119,127.3333333,93.25,135.6956522,96.69230769,155.3333333,134.7142857,122.4666667,122.1666667,16.5,105.75,111.2142857,127.9,100.3333333,35,159,109.2352941
228.1111111,218.85,225.8709677,257.4,164.75,289.16,245.0967742,229.7647059,221.7272727,242.6111111,303.5576923,248.6756757,217.7333333,227.3461538,194.6086957,195.7058824,236.4,9,200.4375,249.7142857
175.6470588,200.2173913,150.8,206.6428571,186.6923077,232.7142857,182.2352941,183,176.7272727,236.5714286,190.1132075,248.25,152.125,175,230.3125,159.1612903,189.3157895,136.5714286,233.4,179.8421053
189.375,183.6315789,182.3333333,211.4666667,230.8823529,229.9,248.3333333,114.5789474,248.5555556,247.75,224.2272727,255.0625,166.2222222,233.1851852,146,208.2439024,218.2,191.75,263,225.4
210,237.68,214.9411765,261.2631579,300.3333333,298.6666667,282.4782609,277.6538462,280.3333333,269.0357143,214.8148148,276.2424242,203.7142857,285.75,242.4814815,235.9347826,233.3928571,236,228.5625,171.0606061
260.375,377.4509804,365.627907,343.44,461.2,337.0333333,352.877551,270.1111111,460.5357143,325.84,332.902439,318.5813953,191.6,241,309.3076923,340.0697674,315.7142857,357.5,381,297.9
